cod_commune,lib_commune,num_risque_jo,lib_risque_jo,dat_deb,dat_fin,nb_risque,lib_com,classe_ris_inon,classe_ris_mouv,classe_ris_sech,classe_ris_seis,classe_ris_temp
55253,Les Islettes,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,4.0,Les Islettes,2,0,0,0,0
55254,Les Trois-Domaines,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Les Trois-Domaines,1,0,0,0,0
55255,Jametz,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,5.0,Jametz,2,0,0,0,0
55256,Jonville-en-Woëvre,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Jonville-en-Woëvre,1,0,0,0,0
55257,Jouy-en-Argonne,54.0,Inondations,1990-02-15 00:00:00,1990-02-19 00:00:00,2.0,Jouy-en-Argonne,1,0,0,0,0
55258,Geville,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Geville,1,0,0,0,0
55260,Julvécourt,54.0,Inondations,2016-05-28 00:00:00,2016-06-08 00:00:00,3.0,Julvécourt,2,0,0,0,0
55261,Juvigny-en-Perthois,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,2.0,Juvigny-en-Perthois,1,0,0,0,0
55262,Juvigny-sur-Loison,54.0,Inondations,2021-07-14 00:00:00,2021-07-16 00:00:00,5.0,Juvigny-sur-Loison,2,0,0,0,0
55263,Kœur-la-Grande,54.0,Inondations,2001-12-31 00:00:00,2002-01-01 00:00:00,2.0,Kœur-la-Grande,1,0,0,0,0
55264,Kœur-la-Petite,54.0,Inondations,2001-12-31 00:00:00,2002-01-02 00:00:00,3.0,Kœur-la-Petite,2,0,0,0,0
55265,Labeuville,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Labeuville,1,0,0,0,0
55266,Lachalade,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,3.0,Lachalade,2,0,0,0,0
55267,Lachaussée,54.0,Inondations,2016-05-28 00:00:00,2016-06-08 00:00:00,2.0,Lachaussée,1,0,0,0,0
55268,Lacroix-sur-Meuse,54.0,Inondations,2018-01-25 00:00:00,2018-01-26 00:00:00,5.0,Lacroix-sur-Meuse,2,0,0,0,0
55269,Lahaymeix,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Lahaymeix,2,0,0,0,0
55270,Lahayville,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Lahayville,1,0,0,0,0
55271,Laheycourt,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,5.0,Laheycourt,2,0,0,0,0
55272,Laimont,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Laimont,1,0,0,0,0
55274,Lamorville,54.0,Inondations,1997-02-24 00:00:00,1997-03-01 00:00:00,2.0,Lamorville,1,0,0,0,0
55275,Lamouilly,54.0,Inondations,2016-06-03 00:00:00,2016-06-03 00:00:00,5.0,Lamouilly,2,0,0,0,0
55276,Landrecourt-Lempire,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Landrecourt-Lempire,1,0,0,0,0
55278,Laneuville-au-Rupt,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Laneuville-au-Rupt,1,0,0,0,0
55279,Laneuville-sur-Meuse,54.0,Inondations,2018-06-11 00:00:00,2018-06-11 00:00:00,5.0,Laneuville-sur-Meuse,2,0,0,0,0
55280,Lanhères,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,2.0,Lanhères,1,0,0,0,0
55281,Latour-en-Woëvre,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Latour-en-Woëvre,1,0,0,0,0
55282,Lavallée,54.0,Inondations,1998-10-28 00:00:00,1998-10-29 00:00:00,2.0,Lavallée,1,0,0,0,0
55284,Lavincourt,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Lavincourt,1,0,0,0,0
55285,Lavoye,54.0,Inondations,2016-06-04 00:00:00,2016-06-04 00:00:00,6.0,Lavoye,3,0,0,0,0
55286,Lemmes,54.0,Inondations,2016-05-28 00:00:00,2016-06-08 00:00:00,2.0,Lemmes,1,0,0,0,0
55288,Lérouville,54.0,Inondations,1990-02-15 00:00:00,1990-02-19 00:00:00,4.0,Lérouville,2,0,0,0,0
55289,Levoncourt,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Levoncourt,1,0,0,0,0
55290,Lignières-sur-Aire,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,4.0,Lignières-sur-Aire,2,0,0,0,0
55291,Ligny-en-Barrois,54.0,Inondations,1988-12-05 00:00:00,1988-12-06 00:00:00,10.0,Ligny-en-Barrois,4,0,0,0,0
55292,Liny-devant-Dun,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,3.0,Liny-devant-Dun,2,0,0,0,0
55293,Lion-devant-Dun,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Lion-devant-Dun,1,0,0,0,0
55295,Lisle-en-Barrois,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,3.0,Lisle-en-Barrois,2,0,0,0,0
55296,L'Isle-en-Rigault,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,5.0,L'Isle-en-Rigault,2,0,0,0,0
55297,Lissey,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Lissey,1,0,0,0,0
55298,Loisey,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,5.0,Loisey,2,0,0,0,0
55299,Loison,54.0,Inondations,2016-05-28 00:00:00,2016-06-08 00:00:00,5.0,Loison,2,0,0,0,0
55300,Longeaux,54.0,Inondations,2018-08-08 00:00:00,2018-08-08 00:00:00,2.0,Longeaux,1,0,0,0,0
55301,Longchamps-sur-Aire,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Longchamps-sur-Aire,1,0,0,0,0
55302,Longeville-en-Barrois,54.0,Inondations,1988-12-05 00:00:00,1988-12-06 00:00:00,5.0,Longeville-en-Barrois,2,0,0,0,0
55303,Loupmont,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Loupmont,1,0,0,0,0
55304,Louppy-le-Château,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,7.0,Louppy-le-Château,3,0,0,0,0
55306,Louppy-sur-Loison,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,6.0,Louppy-sur-Loison,3,0,0,0,0
55307,Louvemont-Côte-du-Poivre,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Louvemont-Côte-du-Poivre,1,0,0,0,0
55310,Luzy-Saint-Martin,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,3.0,Luzy-Saint-Martin,2,0,0,0,0
55311,Maizeray,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Maizeray,1,0,0,0,0
55312,Maizey,54.0,Inondations,2001-12-31 00:00:00,2001-12-31 00:00:00,8.0,Maizey,3,0,0,0,0
55313,Malancourt,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Malancourt,1,0,0,0,0
55315,Mandres-en-Barrois,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Mandres-en-Barrois,1,0,0,0,0
55316,Mangiennes,54.0,Inondations,2016-05-28 00:00:00,2016-06-08 00:00:00,2.0,Mangiennes,1,0,0,0,0
55317,Manheulles,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Manheulles,1,0,0,0,0
55320,Marchéville-en-Woëvre,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Marchéville-en-Woëvre,2,0,0,0,0
55321,Marre,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Marre,1,0,0,0,0
55322,Marson-sur-Barboure,54.0,Inondations,1990-02-15 00:00:00,1990-02-19 00:00:00,3.0,Marson-sur-Barboure,2,0,0,0,0
55323,Martincourt-sur-Meuse,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Martincourt-sur-Meuse,1,0,0,0,0
55324,Marville,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Marville,2,0,0,0,0
55325,Maucourt-sur-Orne,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Maucourt-sur-Orne,1,0,0,0,0
55326,Maulan,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Maulan,1,0,0,0,0
55327,Mauvages,54.0,Inondations,2016-06-07 00:00:00,2016-06-07 00:00:00,5.0,Mauvages,2,0,0,0,0
55328,Maxey-sur-Vaise,54.0,Inondations,2001-12-30 00:00:00,2001-12-30 00:00:00,4.0,Maxey-sur-Vaise,2,0,0,0,0
55329,Mécrin,54.0,Inondations,2001-12-31 00:00:00,2002-01-02 00:00:00,7.0,Mécrin,3,0,0,0,0
55330,Méligny-le-Grand,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Méligny-le-Grand,1,0,0,0,0
55331,Méligny-le-Petit,54.0,Inondations,1990-02-15 00:00:00,1990-02-19 00:00:00,2.0,Méligny-le-Petit,1,0,0,0,0
55332,Menaucourt,54.0,Inondations,1988-12-05 00:00:00,1988-12-06 00:00:00,3.0,Menaucourt,2,0,0,0,0
55333,Ménil-aux-Bois,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Ménil-aux-Bois,1,0,0,0,0
55334,Ménil-la-Horgne,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Ménil-la-Horgne,1,0,0,0,0
55335,Ménil-sur-Saulx,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Ménil-sur-Saulx,1,0,0,0,0
55336,Merles-sur-Loison,54.0,Inondations,2016-05-28 00:00:00,2016-06-08 00:00:00,3.0,Merles-sur-Loison,2,0,0,0,0
55338,Milly-sur-Bradon,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Milly-sur-Bradon,2,0,0,0,0
55339,Mogeville,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Mogeville,1,0,0,0,0
55340,Mognéville,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Mognéville,1,0,0,0,0
55341,Moirey-Flabas-Crépion,54.0,Inondations,2016-06-04 00:00:00,2016-06-04 00:00:00,5.0,Moirey-Flabas-Crépion,2,0,0,0,0
55343,Montblainville,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Montblainville,1,0,0,0,0
55344,Montbras,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Montbras,1,0,0,0,0
55345,Mont-devant-Sassey,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Mont-devant-Sassey,1,0,0,0,0
55346,Montfaucon-d'Argonne,54.0,Inondations,2017-07-09 00:00:00,2017-07-09 00:00:00,5.0,Montfaucon-d'Argonne,2,0,0,0,0
55347,Les Monthairons,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,4.0,Les Monthairons,2,0,0,0,0
55348,Montiers-sur-Saulx,54.0,Inondations,1990-02-15 00:00:00,1990-02-19 00:00:00,2.0,Montiers-sur-Saulx,1,0,0,0,0
55349,Montigny-devant-Sassey,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Montigny-devant-Sassey,1,0,0,0,0
55350,Montigny-lès-Vaucouleurs,54.0,Inondations,2016-06-07 00:00:00,2016-06-07 00:00:00,4.0,Montigny-lès-Vaucouleurs,2,0,0,0,0
55351,Montmédy,54.0,Inondations,2021-06-02 00:00:00,2021-06-02 00:00:00,4.0,Montmédy,2,0,0,0,0
55352,Montplonne,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Montplonne,1,0,0,0,0
55353,Montsec,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Montsec,1,0,0,0,0
55355,Montzéville,54.0,Inondations,2016-06-04 00:00:00,2016-06-04 00:00:00,2.0,Montzéville,1,0,0,0,0
55356,Moranville,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Moranville,1,0,0,0,0
55357,Morgemoulin,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Morgemoulin,1,0,0,0,0
55358,Chanteraine,54.0,Inondations,2016-06-05 00:00:00,2016-06-05 00:00:00,2.0,Chanteraine,1,0,0,0,0
55359,Morley,54.0,Inondations,1988-12-05 00:00:00,1988-12-06 00:00:00,4.0,Morley,2,0,0,0,0
55360,Mouilly,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Mouilly,1,0,0,0,0
55361,Moulainville,54.0,Inondations,2021-06-03 00:00:00,2021-06-03 00:00:00,2.0,Moulainville,1,0,0,0,0
55362,Moulins-Saint-Hubert,54.0,Inondations,2004-08-16 00:00:00,2004-08-16 00:00:00,2.0,Moulins-Saint-Hubert,1,0,0,0,0
55363,Moulotte,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Moulotte,1,0,0,0,0
55364,Mouzay,54.0,Inondations,2016-06-04 00:00:00,2016-06-04 00:00:00,5.0,Mouzay,2,0,0,0,0
55365,Murvaux,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Murvaux,1,0,0,0,0
55366,Val-d'Ornain,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,3.0,Val-d'Ornain,2,0,0,0,0
55367,Muzeray,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Muzeray,1,0,0,0,0
55368,Naives-en-Blois,54.0,Inondations,1990-02-15 00:00:00,1990-02-19 00:00:00,2.0,Naives-en-Blois,1,0,0,0,0
55369,Naives-Rosières,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,4.0,Naives-Rosières,2,0,0,0,0
55370,Naix-aux-Forges,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Naix-aux-Forges,1,0,0,0,0
55371,Nançois-le-Grand,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Nançois-le-Grand,1,0,0,0,0
55372,Nançois-sur-Ornain,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,4.0,Nançois-sur-Ornain,2,0,0,0,0
55373,Nant-le-Grand,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,2.0,Nant-le-Grand,1,0,0,0,0
55374,Nant-le-Petit,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Nant-le-Petit,1,0,0,0,0
55375,Nantillois,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Nantillois,1,0,0,0,0
55376,Nantois,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Nantois,1,0,0,0,0
55377,Nepvant,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Nepvant,1,0,0,0,0
55378,Nettancourt,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,4.0,Nettancourt,2,0,0,0,0
55379,Le Neufour,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Le Neufour,1,0,0,0,0
55380,Neuville-en-Verdunois,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Neuville-en-Verdunois,1,0,0,0,0
55381,Neuville-lès-Vaucouleurs,54.0,Inondations,2001-12-30 00:00:00,2001-12-31 00:00:00,3.0,Neuville-lès-Vaucouleurs,2,0,0,0,0
55382,Neuville-sur-Ornain,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,4.0,Neuville-sur-Ornain,2,0,0,0,0
55383,Neuvilly-en-Argonne,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Neuvilly-en-Argonne,2,0,0,0,0
55384,Nicey-sur-Aire,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,5.0,Nicey-sur-Aire,2,0,0,0,0
55385,Nixéville-Blercourt,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Nixéville-Blercourt,1,0,0,0,0
55386,Nonsard-Lamarche,54.0,Inondations,1997-02-24 00:00:00,1997-03-01 00:00:00,2.0,Nonsard-Lamarche,1,0,0,0,0
55387,Nouillonpont,54.0,Inondations,2016-05-28 00:00:00,2016-06-08 00:00:00,5.0,Nouillonpont,2,0,0,0,0
55388,Noyers-Auzécourt,54.0,Inondations,2020-02-03 00:00:00,2020-02-04 00:00:00,5.0,Noyers-Auzécourt,2,0,0,0,0
55389,Nubécourt,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,5.0,Nubécourt,2,0,0,0,0
55391,Olizy-sur-Chiers,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,4.0,Olizy-sur-Chiers,2,0,0,0,0
55394,Ornes,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Ornes,1,0,0,0,0
55395,Osches,54.0,Inondations,1990-02-15 00:00:00,1990-02-19 00:00:00,2.0,Osches,1,0,0,0,0
55396,Ourches-sur-Meuse,54.0,Inondations,2001-12-30 00:00:00,2001-12-31 00:00:00,4.0,Ourches-sur-Meuse,2,0,0,0,0
55397,Pagny-la-Blanche-Côte,54.0,Inondations,2001-12-30 00:00:00,2001-12-31 00:00:00,4.0,Pagny-la-Blanche-Côte,2,0,0,0,0
55398,Pagny-sur-Meuse,54.0,Inondations,2001-12-31 00:00:00,2002-01-02 00:00:00,3.0,Pagny-sur-Meuse,2,0,0,0,0
55399,Pareid,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Pareid,1,0,0,0,0
55400,Parfondrupt,54.0,Inondations,2016-05-28 00:00:00,2016-06-04 00:00:00,8.0,Parfondrupt,3,0,0,0,0
55401,Les Paroches,54.0,Inondations,2001-12-31 00:00:00,2002-01-01 00:00:00,7.0,Les Paroches,3,0,0,0,0
55403,Peuvillers,54.0,Inondations,2016-06-07 00:00:00,2016-06-07 00:00:00,4.0,Peuvillers,2,0,0,0,0
55404,Pierrefitte-sur-Aire,54.0,Inondations,1995-07-22 00:00:00,1995-07-22 00:00:00,2.0,Pierrefitte-sur-Aire,1,0,0,0,0
55405,Pillon,54.0,Inondations,2016-05-28 00:00:00,2016-06-08 00:00:00,5.0,Pillon,2,0,0,0,0
55406,Pintheville,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Pintheville,1,0,0,0,0
55407,Pont-sur-Meuse,54.0,Inondations,2001-12-31 00:00:00,2002-01-02 00:00:00,4.0,Pont-sur-Meuse,2,0,0,0,0
55408,Pouilly-sur-Meuse,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,3.0,Pouilly-sur-Meuse,2,0,0,0,0
55409,Pretz-en-Argonne,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Pretz-en-Argonne,1,0,0,0,0
55410,Quincy-Landzécourt,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,6.0,Quincy-Landzécourt,3,0,0,0,0
55411,Rambluzin-et-Benoite-Vaux,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Rambluzin-et-Benoite-Vaux,1,0,0,0,0
55412,Rambucourt,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Rambucourt,1,0,0,0,0
55414,Rancourt-sur-Ornain,54.0,Inondations,2020-02-03 00:00:00,2020-02-03 00:00:00,5.0,Rancourt-sur-Ornain,2,0,0,0,0
55415,Ranzières,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Ranzières,1,0,0,0,0
55416,Rarécourt,54.0,Inondations,2016-05-28 00:00:00,2016-06-08 00:00:00,5.0,Rarécourt,2,0,0,0,0
55419,Récicourt,54.0,Inondations,2016-06-04 00:00:00,2016-06-04 00:00:00,3.0,Récicourt,2,0,0,0,0
55420,Récourt-le-Creux,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Récourt-le-Creux,1,0,0,0,0
55421,Reffroy,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Reffroy,1,0,0,0,0
55422,Regnéville-sur-Meuse,54.0,Inondations,2002-01-01 00:00:00,2002-01-05 00:00:00,5.0,Regnéville-sur-Meuse,2,0,0,0,0
55423,Rembercourt-Sommaisne,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,3.0,Rembercourt-Sommaisne,2,0,0,0,0
55424,Remennecourt,54.0,Inondations,1988-12-05 00:00:00,1988-12-06 00:00:00,6.0,Remennecourt,3,0,0,0,0
55425,Remoiville,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Remoiville,2,0,0,0,0
55426,Resson,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,3.0,Resson,2,0,0,0,0
55427,Revigny-sur-Ornain,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,8.0,Revigny-sur-Ornain,3,0,0,0,0
55428,Réville-aux-Bois,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Réville-aux-Bois,1,0,0,0,0
55429,Riaville,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Riaville,1,0,0,0,0
55430,Ribeaucourt,54.0,Inondations,1988-12-05 00:00:00,1988-12-06 00:00:00,5.0,Ribeaucourt,2,0,0,0,0
55431,Richecourt,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Richecourt,1,0,0,0,0
55433,Rigny-la-Salle,54.0,Inondations,2001-12-30 00:00:00,2001-12-31 00:00:00,5.0,Rigny-la-Salle,2,0,0,0,0
55434,Rigny-Saint-Martin,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Rigny-Saint-Martin,1,0,0,0,0
55435,Robert-Espagne,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Robert-Espagne,2,0,0,0,0
55436,Les Roises,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Les Roises,1,0,0,0,0
55437,Romagne-sous-les-Côtes,54.0,Inondations,2016-06-04 00:00:00,2016-06-04 00:00:00,3.0,Romagne-sous-les-Côtes,2,0,0,0,0
55438,Romagne-sous-Montfaucon,54.0,Inondations,2012-07-28 00:00:00,2012-07-28 00:00:00,4.0,Romagne-sous-Montfaucon,2,0,0,0,0
55439,Ronvaux,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Ronvaux,1,0,0,0,0
55442,Raival,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Raival,1,0,0,0,0
55443,Rouvres-en-Woëvre,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Rouvres-en-Woëvre,1,0,0,0,0
55444,Rouvrois-sur-Meuse,54.0,Inondations,2018-05-30 00:00:00,2018-05-30 00:00:00,3.0,Rouvrois-sur-Meuse,2,0,0,0,0
55445,Rouvrois-sur-Othain,54.0,Inondations,2016-06-03 00:00:00,2016-06-03 00:00:00,4.0,Rouvrois-sur-Othain,2,0,0,0,0
55446,Rumont,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Rumont,1,0,0,0,0
55447,Rupt-aux-Nonains,54.0,Inondations,1988-12-05 00:00:00,1988-12-06 00:00:00,5.0,Rupt-aux-Nonains,2,0,0,0,0
55448,Rupt-devant-Saint-Mihiel,54.0,Inondations,1995-07-22 00:00:00,1995-07-22 00:00:00,2.0,Rupt-devant-Saint-Mihiel,1,0,0,0,0
55449,Rupt-en-Woëvre,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Rupt-en-Woëvre,1,0,0,0,0
55450,Rupt-sur-Othain,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Rupt-sur-Othain,1,0,0,0,0
55452,Saint-Amand-sur-Ornain,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Saint-Amand-sur-Ornain,1,0,0,0,0
55453,Saint-André-en-Barrois,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Saint-André-en-Barrois,1,0,0,0,0
55454,Saint-Aubin-sur-Aire,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Saint-Aubin-sur-Aire,1,0,0,0,0
55456,Saint-Germain-sur-Meuse,54.0,Inondations,2001-12-30 00:00:00,2001-12-31 00:00:00,4.0,Saint-Germain-sur-Meuse,2,0,0,0,0
55457,Saint-Hilaire-en-Woëvre,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,2.0,Saint-Hilaire-en-Woëvre,1,0,0,0,0
55458,Saint-Jean-lès-Buzy,54.0,Inondations,2016-05-28 00:00:00,2016-06-04 00:00:00,10.0,Saint-Jean-lès-Buzy,4,0,0,0,0
55459,Saint-Joire,54.0,Inondations,1988-12-05 00:00:00,1988-12-06 00:00:00,4.0,Saint-Joire,2,0,0,0,0
55460,Saint-Julien-sous-les-Côtes,54.0,Inondations,2016-06-04 00:00:00,2016-06-04 00:00:00,3.0,Saint-Julien-sous-les-Côtes,2,0,0,0,0
55461,Saint-Laurent-sur-Othain,54.0,Inondations,1999-07-06 00:00:00,1999-07-07 00:00:00,3.0,Saint-Laurent-sur-Othain,2,0,0,0,0
55462,Saint-Maurice-sous-les-Côtes,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Saint-Maurice-sous-les-Côtes,1,0,0,0,0
55463,Saint-Mihiel,54.0,Inondations,2002-01-01 00:00:00,2002-01-01 00:00:00,9.0,Saint-Mihiel,4,0,0,0,0
55464,Saint-Pierrevillers,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Saint-Pierrevillers,1,0,0,0,0
55465,Saint-Remy-la-Calonne,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Saint-Remy-la-Calonne,1,0,0,0,0
55466,Salmagne,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Salmagne,1,0,0,0,0
55467,Sampigny,54.0,Inondations,2001-12-30 00:00:00,2002-01-02 00:00:00,7.0,Sampigny,3,0,0,0,0
55468,Samogneux,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,4.0,Samogneux,2,0,0,0,0
55469,Sassey-sur-Meuse,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Sassey-sur-Meuse,2,0,0,0,0
55470,Saudrupt,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Saudrupt,1,0,0,0,0
55471,Saulmory-Villefranche,54.0,Inondations,1990-02-15 00:00:00,1990-02-19 00:00:00,5.0,Saulmory-Villefranche,2,0,0,0,0
55472,Saulvaux,54.0,Inondations,1990-02-15 00:00:00,1990-02-19 00:00:00,3.0,Saulvaux,2,0,0,0,0
55473,Saulx-lès-Champlon,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Saulx-lès-Champlon,2,0,0,0,0
